,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
466,1002211518,FREE SUPERCOMPUTER,Software,Technology,USD,2014-11-11,98000.0,2014-10-04 02:46:26,1.0,failed,1,US,1.0,1.0,98000.0
467,1002222234,Kings & Astronauts Documentary,Documentary,Film & Video,USD,2012-08-06,7500.0,2012-06-22 02:14:25,691.0,failed,21,US,691.0,691.0,7500.0
468,1002222363,"""MUSIC OVER FAME"" (NO DIVA DJS) T-Shirt",Art,Art,USD,2016-03-18,5000.0,2016-02-17 18:55:29,33.0,failed,4,US,33.0,33.0,5000.0
469,1002226766,GLAMAZON: Publishing Campaign! (Canceled),Fiction,Publishing,USD,2014-08-09,16000.0,2014-06-10 23:15:37,375.0,canceled,5,US,375.0,375.0,16000.0
470,1002234028,æmp:dance / amiti perry + company,Dance,Dance,USD,2011-05-30,3500.0,2011-05-18 20:06:41,3520.0,successful,30,US,3520.0,3520.0,3500.0
471,100224840,Flutter & Flow Knitting Book,Knitting,Crafts,USD,2017-03-01,2000.0,2017-02-13 16:42:14,2025.0,successful,38,US,80.0,2025.0,2000.0
472,1002250421,Spiele für iOS und Android / Games for Android and iOS,Mobile Games,Games,EUR,2015-06-24,2000.0,2015-06-03 17:12:38,1.0,canceled,1,DE,1.09,1.12,2240.39
473,1002264833,Sci-Fi Janitors VS the Redbull Soapbox Race,Webseries,Film & Video,USD,2012-05-13,2500.0,2012-05-03 21:51:06,2708.0,successful,40,US,2708.0,2708.0,2500.0
474,1002269200,Redemption,Hip-Hop,Music,USD,2013-04-11,2000.0,2013-03-12 17:27:11,0.0,failed,0,US,0.0,0.0,2000.0
475,1002272545,Course: Make a Stunning Fantasy RPG with GameMaker Studio,Video Games,Games,USD,2016-08-13,10200.0,2016-07-14 00:01:11,20709.5,successful,1258,US,11973.5,20709.5,10200.0
476,100227845,Secret Behavior Magazine,Art Books,Publishing,USD,2014-08-05,16000.0,2014-07-14 22:22:21,17563.0,successful,136,US,17563.0,17563.0,16000.0
477,1002287054,Michale Graves “Vagabond Acoustic” Extremely Limited Edition,Rock,Music,USD,2013-05-27,2500.0,2013-05-06 01:54:34,12413.0,successful,240,US,12413.0,12413.0,2500.0
478,1002289150,Odyssey Skateboards Launch,Graphic Design,Design,USD,2014-12-20,700.0,2014-11-20 06:55:12,341.0,failed,5,US,341.0,341.0,700.0
479,1002294238,PoolPooj,Nonfiction,Publishing,USD,2015-09-03,15000.0,2015-08-04 17:38:06,0.0,failed,0,US,0.0,0.0,15000.0
480,1002295749,Help Momma Root's Bake Shop Make The Big Move!,Small Batch,Food,USD,2017-06-30,5500.0,2017-05-31 03:06:33,275.0,canceled,2,US,0.0,275.0,5500.0
481,1002299677,A Dark Forest,Comic Books,Comics,GBP,2015-06-28,200.0,2015-05-14 16:00:06,1097.0,successful,89,GB,1719.14,1713.93,312.48
482,1002304874,Shoot For Thrill or Shoot To Kill? Political Sculpture,Sculpture,Art,USD,2015-04-01,500.0,2015-02-04 18:51:00,1745.0,successful,23,US,1745.0,1745.0,500.0
483,100230798,The Structure,Installations,Art,USD,2015-03-19,1000.0,2015-02-17 12:07:49,0.0,failed,0,US,0.0,0.0,1000.0
484,1002308373,Money Shot,Film & Video,Film & Video,USD,2013-09-18,4000.0,2013-09-04 05:15:51,4279.0,successful,60,US,4279.0,4279.0,4000.0
485,1002312219,Vagabond: The Search for My Homeless Father,Documentary,Film & Video,USD,2014-08-10,5000.0,2014-07-11 17:42:33,131.0,failed,6,US,131.0,131.0,5000.0
486,1002342607,Earthreads...the Fabric of the Future,Apparel,Fashion,USD,2016-05-01,13500.0,2016-04-01 05:33:22,1383.0,failed,54,US,1383.0,1383.0,13500.0
487,1002344676,NO! - A game of quick moves and stolen turns,Tabletop Games,Games,CAD,2015-05-27,10000.0,2015-04-27 19:00:30,3969.0,failed,120,CA,3259.3,3189.75,8036.65
488,1002355670,"Amateur Prose: A book of poetry, stories and original art.",Illustration,Art,USD,2015-03-15,2300.0,2015-02-13 05:52:14,2455.0,successful,58,US,2455.0,2455.0,2300.0
489,1002363227,Little Boy Wonder - A Short Film,Film & Video,Film & Video,USD,2013-02-17,3250.0,2013-02-01 23:13:39,3606.0,successful,43,US,3606.0,3606.0,3250.0
490,100236770,JUDGED...The Irreverent Party Game,Games,Games,USD,2016-12-26,22500.0,2016-11-26 02:30:08,345.0,failed,8,US,147.0,345.0,22500.0
491,1002368838,Starting A Herb Garden,Food,Food,AUD,2014-11-22,4500.0,2014-10-23 01:30:31,0.0,failed,0,AU,0.0,0.0,3835.01
492,1002371950,PHANTOM-LIMBED: A Romantic Comedy,Film & Video,Film & Video,USD,2012-09-15,5000.0,2012-08-16 09:38:37,5975.0,successful,40,US,5975.0,5975.0,5000.0
493,1002372799,The Comfy - The Blanket...That's A Sweatshirt!!,Fashion,Fashion,USD,2017-10-29,50000.0,2017-09-29 01:46:27,1525.0,canceled,29,US,1060.0,1525.0,50000.0
494,1002379225,"The World's First Genuine, Intuitively-controlled Skateboard",Technology,Technology,USD,2017-06-15,5000.0,2017-05-01 18:37:51,61416.0,canceled,103,US,13700.0,61416.0,5000.0
495,1002382304,Defenders of the Realm: Minions,Tabletop Games,Games,USD,2013-08-27,25000.0,2013-08-07 01:07:19,91972.5,successful,622,US,91972.5,91972.5,25000.0
496,1002383422,Matt Whistler The movie - Feature Film,Film & Video,Film & Video,USD,2011-07-08,5000.0,2011-06-08 03:32:03,200.0,failed,9,US,200.0,200.0,5000.0
497,1002384825,The Undoing Trilogy,Film & Video,Film & Video,USD,2010-12-10,50000.0,2010-10-11 20:07:32,0.0,failed,0,US,0.0,0.0,50000.0
498,1002388106,R.A.D. (Canceled),Video Games,Games,USD,2015-12-21,6000.0,2015-11-21 19:38:19,31.0,canceled,4,US,31.0,31.0,6000.0
499,1002400187,The Guardians of Salus: Book #1 in the Halix series,Young Adult,Publishing,USD,2017-07-23,500.0,2017-06-03 22:46:42,525.0,successful,7,US,0.0,525.0,500.0
500,1002405311,Blakes Burgers,Restaurants,Food,USD,2015-04-29,25000.0,2015-03-30 19:30:52,0.0,failed,0,US,0.0,0.0,25000.0
501,1002407161,Build a traditional tipi.,DIY,Crafts,USD,2014-09-03,2750.0,2014-08-04 22:42:31,20.0,failed,1,US,20.0,20.0,2750.0
502,1002416983,The Legend of White Woman Creek,Country & Folk,Music,USD,2014-07-16,2500.0,2014-06-21 19:58:41,3100.0,successful,96,US,3100.0,3100.0,2500.0
503,1002418598,To Develop A New Worlds Hottest Chilli.,Community Gardens,Food,AUD,2015-10-29,900.0,2015-09-29 12:02:16,55.0,failed,4,AU,38.67,38.98,637.89
504,10024216,Rock The Audition-In Concert/Sheri Sanders,Theater,Theater,USD,2011-09-27,5000.0,2011-09-02 09:33:06,0.0,failed,0,US,0.0,0.0,5000.0
505,1002421792,"""Fragile"" Stephanie Mathias' First EP!",Pop,Music,USD,2016-09-16,3000.0,2016-08-15 14:20:16,3000.0,successful,60,US,986.0,3000.0,3000.0
506,1002436709,Second Scene Culture City Project,Documentary,Film & Video,USD,2012-09-30,10000.0,2012-08-31 15:28:11,377.0,failed,13,US,377.0,377.0,10000.0
507,1002444966,Agrandissement de la brasserie,Drinks,Food,CHF,2016-04-08,2300.0,2016-03-09 21:23:43,3837.0,successful,32,CH,3858.26,4009.53,2403.42
508,100245014,Small Footprints (Canceled),Painting,Art,USD,2011-01-30,7000.0,2010-12-31 07:52:40,50.0,canceled,1,US,50.0,50.0,7000.0
509,1002451969,GO FAR: The Christopher Rush Story (2),Documentary,Film & Video,USD,2012-02-13,5500.0,2012-01-21 05:51:28,11001.0,successful,66,US,11001.0,11001.0,5500.0
510,1002453633,Esquilo: Simple IoT Development - WiFi + Web IDE + Cloud,DIY Electronics,Technology,USD,2015-06-10,10000.0,2015-05-11 15:52:34,23447.0,successful,298,US,23447.0,23447.0,10000.0
511,1002455585,T-Bone & the Cherry Hogs,Shorts,Film & Video,USD,2012-12-16,3000.0,2012-11-16 01:05:14,0.0,failed,0,US,0.0,0.0,3000.0
512,1002456171,Random Table Wiki,Tabletop Games,Games,USD,2015-04-09,500.0,2015-03-10 15:30:31,501.0,successful,26,US,501.0,501.0,500.0
513,1002478333,"Natural face, feet, and body scrubs",Crafts,Crafts,USD,2016-01-18,120.0,2015-12-19 01:01:55,120.0,successful,1,US,120.0,120.0,120.0
514,1002484986,LDS Home Teaching App (Visiting Teaching Too),Apps,Technology,USD,2014-10-17,45000.0,2014-09-02 15:36:36,895.0,failed,71,US,895.0,895.0,45000.0
515,1002490303,"Mother, I am going",Shorts,Film & Video,GBP,2013-07-31,3000.0,2013-07-02 13:20:39,3396.0,successful,35,GB,5166.22,5145.77,4545.73
516,1002492289,Fritz: A Robotic Puppet,Technology,Technology,USD,2013-05-01,25000.0,2013-04-01 05:25:13,41136.55,successful,236,US,41136.55,41136.55,25000.0
517,10024998,Casper & The Bad Spirits LP Funding,Indie Rock,Music,USD,2014-12-16,5000.0,2014-11-13 04:16:22,5189.0,successful,59,US,5189.0,5189.0,5000.0
518,1002500521,New Abstract artist. If you love art this is for you!,Painting,Art,GBP,2017-01-06,10000.0,2016-12-02 10:48:07,0.0,canceled,0,GB,0.0,0.0,12363.38
519,1002511877,Minecraft Hungergames,Video Games,Games,GBP,2014-12-20,250.0,2014-11-20 16:27:14,3.0,failed,1,GB,4.68,4.66,388.4
520,1002512911,WORLD FAIR,Documentary,Film & Video,USD,2013-03-19,13000.0,2013-02-07 18:42:15,15435.55,successful,251,US,15435.55,15435.55,13000.0
521,1002514543,Campbell Glassworks Co.,Sculpture,Art,USD,2015-09-13,2500.0,2015-08-14 23:04:18,660.0,failed,12,US,660.0,660.0,2500.0
522,1002515281,Zen-Tek Aquaponics- runs on air,Technology,Technology,AUD,2015-09-13,10000.0,2015-08-13 11:26:57,1245.0,failed,6,AU,903.58,904.99,7269.03
523,1002519316,"Your poem, by me.",Poetry,Publishing,CAD,2015-10-31,1000.0,2015-10-01 20:00:32,55.0,failed,3,CA,40.98,41.66,757.52
524,1002520944,Burning Manc Festival,Metal,Music,GBP,2016-11-26,1800.0,2016-11-13 19:39:02,2250.0,successful,85,GB,541.88,2840.3,2272.24
525,1002521611,Airlock bike helmet,Wearables,Technology,USD,2017-02-01,150000.0,2017-01-02 16:55:59,590.0,failed,7,US,0.0,590.0,150000.0
526,1002522073,Lampenschirme und Objekte aus französischer Handarbeit,Embroidery,Crafts,EUR,2016-12-31,3500.0,2016-12-01 20:39:18,31.0,failed,2,AT,0.0,32.83,3706.14
527,1002524565,THE WOODS,Film & Video,Film & Video,USD,2010-11-22,5000.0,2010-09-23 03:48:43,0.0,failed,0,US,0.0,0.0,5000.0
528,1002538085,Green Lizzie: The only container truly adapted for recycling,Product Design,Design,SEK,2017-03-25,1700000.0,2017-02-24 09:06:26,40835.0,failed,34,SE,761.14,4579.92,190666.32
529,1002554777,A Better Morrissey Birthday Mix,Music,Music,USD,2011-06-14,500.0,2011-05-15 19:58:28,0.0,failed,0,US,0.0,0.0,500.0
530,1002560995,A Ride for Suicide 2015,Documentary,Film & Video,USD,2015-01-31,12000.0,2014-12-02 05:09:20,4370.0,failed,25,US,4370.0,4370.0,12000.0
531,1002570423,Suzanne Iris Mayer Solo Art Show (Canceled),Art,Art,USD,2014-08-27,2600.0,2014-06-28 18:14:08,0.0,canceled,0,US,0.0,0.0,2600.0
532,1002571103,3mm Aluminum Pick Plectrum,Music,Music,CAD,2014-03-24,1.0,2014-02-22 23:28:33,20.0,successful,9,CA,17.99,18.12,0.91
533,1002585330,Tara Normal,Comics,Comics,USD,2013-11-05,4000.0,2013-10-01 03:58:48,9047.0,successful,226,US,9047.0,9047.0,4000.0
534,1002586292,Photoshop for illustrators and designers.,Graphic Design,Design,USD,2013-10-18,15000.0,2013-09-03 19:24:11,926.0,failed,16,US,926.0,926.0,15000.0
535,1002590077,"Profound Fatigue, produced by Flying Deer Theater (revised)",Theater,Theater,USD,2011-06-11,900.0,2011-05-12 06:16:29,1010.0,successful,8,US,1010.0,1010.0,900.0
536,1002597730,Dungeons Heroes,Video Games,Games,EUR,2017-02-28,750.0,2017-01-11 02:13:55,13.0,failed,2,FR,8.49,13.73,792.38
537,1002599057,Dear Atlantas,Film & Video,Film & Video,USD,2018-02-16,2000.0,2017-12-18 02:48:27,5.0,live,1,US,5.0,5.0,2000.0
538,1002599773,Wizard Survival - Canceled Dec 1st 2015 (Canceled),Tabletop Games,Games,AUD,2015-12-03,12000.0,2015-11-05 05:08:49,5422.0,canceled,91,AU,3894.63,3967.51,8780.92
539,1002599863,Turn your messy Arduino projects into a clean design for 2$,DIY Electronics,Technology,CAD,2016-02-08,1000.0,2015-12-10 18:48:28,3035.0,successful,88,CA,2236.44,2179.85,718.24
540,1002611685,Painting an entire favela in Rio de Janeiro,Public Art,Art,USD,2013-10-31,100000.0,2013-09-24 07:44:13,116655.41,successful,1711,US,116655.41,116655.41,100000.0
541,1002617687,OPEN The TANK,Music,Music,USD,2016-02-28,57000.0,2016-02-06 15:39:33,61315.0,successful,694,US,61315.0,61315.0,57000.0
542,1002621189,Reed - Bringing Tablet Reading Up to Speed,Product Design,Design,USD,2011-12-28,5000.0,2011-11-28 19:41:24,35.0,failed,2,US,35.0,35.0,5000.0
543,1002624093,Flags of the world,Painting,Art,USD,2012-03-19,4000.0,2012-01-29 11:46:06,1040.0,failed,19,US,1040.0,1040.0,4000.0
544,1002629894,Art Calendar 2018,Illustration,Art,MXN,2018-01-06,1000.0,2017-12-21 05:34:12,0.0,live,0,MX,0.0,0.0,52.32
545,100263139,"Mover Kit: get kids moving, building & coding",Product Design,Design,USD,2016-06-10,50000.0,2016-05-11 14:23:14,129311.0,successful,1822,US,129311.0,129311.0,50000.0
546,1002633138,The VolksDangler: Hack your pockets,Product Design,Design,USD,2015-05-25,14000.0,2015-04-25 15:42:26,24428.0,successful,264,US,24428.0,24428.0,14000.0
547,100264379,P-LINK : Guitar Pickup Interchange System,Product Design,Design,AUD,2016-09-30,75000.0,2016-08-18 16:31:22,13863.0,failed,89,AU,1139.94,10556.66,57112.4
548,1002646104,The Book Of Bare Bones 2,Illustration,Art,GBP,2016-09-30,1000.0,2016-08-04 21:00:09,2552.0,successful,141,GB,1251.3,3308.01,1296.24
549,1002646572,ProFitstick | Feel the Power,Product Design,Design,EUR,2016-07-31,35000.0,2016-06-21 01:32:57,2321.0,failed,40,IE,1756.84,2589.3,39045.94
550,1002651584,the mailboxes forthcoming album!,Music,Music,USD,2012-08-02,2000.0,2012-07-03 22:03:15,2037.19,successful,37,US,2037.19,2037.19,2000.0
551,1002664274,Rocket Ranger Reloaded,Video Games,Games,USD,2014-12-18,89999.0,2014-11-13 01:01:38,90715.0,successful,942,US,90715.0,90715.0,89999.0
552,1002674727,Write my Estimate - have your estimate written anywhere!,Apps,Technology,USD,2015-11-28,10000.0,2015-09-29 00:32:08,0.0,failed,0,US,0.0,0.0,10000.0
553,1002681356,PortsCenter,Webseries,Film & Video,USD,2011-12-17,7000.0,2011-10-18 07:36:03,1448.0,failed,41,US,1448.0,1448.0,7000.0
554,1002684709,So You Like the Neighborhood,Comedy,Film & Video,USD,2016-06-02,5000.0,2016-05-03 22:36:28,5772.15,successful,65,US,5772.15,5772.15,5000.0
555,1002692211,SparkLab: the educational build-mobile!,Hardware,Technology,USD,2012-03-24,25000.0,2012-02-22 02:22:35,31275.6,successful,426,US,31275.6,31275.6,25000.0
556,1002710067,Karma Gets A Face Lift!,Shorts,Film & Video,USD,2011-05-23,1500.0,2011-04-23 01:56:53,0.0,failed,0,US,0.0,0.0,1500.0
557,1002715554,a restaurant going against the grain in colchester essex,Restaurants,Food,GBP,2016-06-06,10000.0,2016-05-07 13:09:27,11290.0,successful,167,GB,16355.07,16261.68,14403.62
558,1002717273,Bull & Dragon's Pop-Up Restaurant Project,Food,Food,USD,2013-09-07,34000.0,2013-07-29 23:29:10,596.0,failed,14,US,596.0,596.0,34000.0
559,1002717707,MAY THE TORQUE BE WITH YOU,Graphic Design,Design,USD,2015-01-17,1400.0,2014-12-19 17:24:22,1.0,failed,1,US,1.0,1.0,1400.0
560,1002720451,Stage one & Stage two Music theatre,Music,Music,USD,2014-08-13,300000.0,2014-07-14 20:47:06,0.0,failed,0,US,0.0,0.0,300000.0
561,1002721954,Phochron XA Film Camera Shutter Speed Tester,Camera Equipment,Technology,USD,2016-11-17,8500.0,2016-10-18 22:40:38,16998.0,successful,135,US,9699.0,16998.0,8500.0
562,1002723323,Vivian the Dog Moves to Brooklyn,Children's Books,Publishing,USD,2016-07-07,10080.0,2016-06-07 13:30:59,20330.0,successful,545,US,19011.0,20330.0,10080.0
563,1002723555,Darkghost Assignments: The Book Brothers,Fiction,Publishing,USD,2012-12-02,1675.0,2012-11-12 19:17:04,0.0,failed,0,US,0.0,0.0,1675.0
564,1002724533,This Mick's Life,Nonfiction,Publishing,USD,2014-08-09,4399.0,2014-07-10 07:15:44,5688.0,successful,62,US,5688.0,5688.0,4399.0
565,1002728217,Free soap from starting soap maker!,Crafts,Crafts,USD,2014-08-19,10.0,2014-07-20 07:38:32,36.0,successful,16,US,36.0,36.0,10.0
566,1002734991,Nice Set of Shells~~ Handmade Seashell Jewelry,Jewelry,Fashion,USD,2017-10-21,500.0,2017-09-21 02:28:35,145.0,failed,3,US,100.0,145.0,500.0
567,1002740336,Shattered & Restored,Film & Video,Film & Video,USD,2016-07-25,62700.0,2016-05-26 19:43:36,1041.0,failed,7,US,754.0,1041.0,62700.0
568,1002745522,Barry County Milk,Farms,Food,USD,2014-09-21,500000.0,2014-08-12 17:50:08,5.0,failed,1,US,5.0,5.0,500000.0
569,1002746950,The Giant Communist,Shorts,Film & Video,USD,2011-07-18,1000.0,2011-06-08 19:58:14,10.0,failed,1,US,10.0,10.0,1000.0
570,1002749658,Surf Right - A Documentary Inspired by Cold Water Surfers,Documentary,Film & Video,USD,2013-04-11,100000.0,2013-03-12 19:02:25,17679.0,failed,153,US,17679.0,17679.0,100000.0
571,100275914,Can You Survive: TREASURE ISLAND (Choose Your Path),Children's Books,Publishing,USD,2013-09-09,500.0,2013-08-19 15:32:10,950.01,successful,18,US,950.01,950.01,500.0
572,1002762500,Talega Holiday: Annual Halloween Light Show!,Public Art,Art,USD,2013-09-19,1000.0,2013-08-30 18:56:46,1100.0,successful,14,US,1100.0,1100.0,1000.0
573,1002767552,Help me publish my picture (kids) books!,Mixed Media,Art,USD,2012-10-03,750.0,2012-09-08 21:28:41,810.0,successful,22,US,810.0,810.0,750.0
574,1002768509,Moon's Eye View - Save The World,Film & Video,Film & Video,USD,2012-07-02,5000.0,2012-06-21 15:56:27,355.0,failed,12,US,355.0,355.0,5000.0
575,1002770238,"How safe is your food, makeup, and household products?",Software,Technology,USD,2017-03-12,7000.0,2017-02-11 00:19:44,1006.0,failed,3,US,0.0,1006.0,7000.0
576,1002772966,Geek Seekers,Webseries,Film & Video,USD,2012-02-08,5000.0,2012-01-19 18:26:50,7375.51,successful,138,US,7375.51,7375.51,5000.0
577,1002777672,Quern - Undying Thoughts,Video Games,Games,GBP,2015-07-19,20000.0,2015-06-04 01:04:00,25114.0,successful,1372,GB,38181.74,38862.93,30949.21
578,1002780789,Nabil & Karim | Anise K ~ Bicentenary Album,Music,Music,USD,2017-07-24,40000.0,2017-06-24 03:37:44,41224.95,successful,393,US,2000.0,41224.95,40000.0
579,1002783462,Destroy All Slackers - An Animated Feature Film,Animation,Film & Video,USD,2013-01-18,75000.0,2012-12-19 23:35:06,1195.0,failed,17,US,1195.0,1195.0,75000.0
580,100278912,Sheet Musica Project (Canceled),Classical Music,Music,USD,2014-09-04,2000.0,2014-08-05 20:02:38,95.0,canceled,4,US,95.0,95.0,2000.0
581,1002789295,Seeker Aerial Video Drone,Camera Equipment,Technology,USD,2014-11-20,20000.0,2014-10-21 15:54:41,5043.0,failed,10,US,5043.0,5043.0,20000.0
582,1002789956,Quikceipt! Paperless Solutions,Apps,Technology,USD,2014-08-31,150000.0,2014-08-01 20:55:49,50.0,failed,1,US,50.0,50.0,150000.0
583,1002799755,Mini Army custom minifigures (Canceled),Digital Art,Art,USD,2016-06-11,800.0,2016-05-20 00:03:41,0.0,canceled,0,US,0.0,0.0,800.0
584,1002810193,Splendid Entities: The Catalog Project,Photography,Photography,USD,2010-08-20,2500.0,2010-07-05 07:56:00,4331.0,successful,47,US,4331.0,4331.0,2500.0
585,1002812438,Champion of Children vol. 1: I'm Known as the Champ Fund,Comics,Comics,USD,2012-05-31,5000.0,2012-05-01 20:37:36,2580.0,failed,79,US,2580.0,2580.0,5000.0
586,100281397,Dragonfly,Conceptual Art,Art,CAD,2015-12-26,49786.0,2015-11-26 20:55:07,0.0,failed,0,CA,0.0,0.0,35858.54
587,1002835689,The Ale House String Band's Debut Album,Country & Folk,Music,USD,2013-06-01,3000.0,2013-05-01 02:06:04,3216.0,successful,75,US,3216.0,3216.0,3000.0
588,1002840021,New Cornell Hurd Band CD...Great new songs you'll love!,Country & Folk,Music,USD,2013-06-08,8000.0,2013-05-09 04:58:45,9408.0,successful,111,US,9408.0,9408.0,8000.0
589,1002843911,DodecaheDRONE: An RPG of post-apocalyptic Robots & d12s,Tabletop Games,Games,USD,2012-06-06,2400.0,2012-05-01 07:00:34,2695.0,successful,83,US,2695.0,2695.0,2400.0
590,1002854072,Spycup turns your iPhone into a hidden camera (Canceled),Gadgets,Technology,CAD,2015-12-19,5000.0,2015-11-19 17:26:34,6672.0,canceled,115,CA,5006.57,4810.38,3604.9
591,1002854457,FOLLOW ME - HELP US GET BARNEY,Fantasy,Film & Video,USD,2015-04-01,3000.0,2015-03-02 00:25:20,50.0,failed,1,US,50.0,50.0,3000.0
592,1002856989,Da-dome Roller Skating Rink of Brooklyn New York,Festivals,Theater,USD,2015-08-10,300000.0,2015-07-11 03:10:14,0.0,failed,0,US,0.0,0.0,300000.0
593,1002857267,Tankwork: Cooperative Tank Action,Video Games,Games,USD,2015-12-16,10000.0,2015-11-16 20:00:28,1745.0,failed,30,US,1745.0,1745.0,10000.0
594,1002864290,Winter in Mind EP Funding,Music,Music,USD,2012-11-10,2500.0,2012-10-11 04:12:26,3151.26,successful,88,US,3151.26,3151.26,2500.0
595,1002868550,12 Day Commision Spree #1! Get some custom hand-drawn art!,Illustration,Art,USD,2016-08-21,444.0,2016-08-09 23:30:37,65.0,failed,3,US,57.0,65.0,444.0
596,1002877175,"Charlene Kaye makes a new record - ""Animal Love""",Music,Music,USD,2011-07-15,20000.0,2011-06-15 16:37:44,33535.05,successful,342,US,33535.05,33535.05,20000.0
597,1002884058,Top Chefs Opening Shakewell Bar & Kitchen!,Food,Food,USD,2013-08-22,100000.0,2013-07-23 18:18:09,102937.0,successful,443,US,102937.0,102937.0,100000.0
598,1002884302,Fruity Sunset adorable objets d'arts with a fruit motif.,Product Design,Design,CAD,2016-09-04,390.0,2016-08-05 15:12:26,342.0,canceled,4,CA,166.02,263.95,301.0
599,1002885178,The Lonely Himalayas,Documentary,Film & Video,USD,2014-03-06,3000.0,2014-02-04 03:43:40,3551.0,successful,60,US,3551.0,3551.0,3000.0
600,1002886944,Phrenic's Interactive Comic & Alternate Reality Game,Webcomics,Comics,USD,2014-11-12,15000.0,2014-10-13 09:01:33,1356.0,failed,27,US,1356.0,1356.0,15000.0
601,1002894446,Carnival Arts Exhibit at Miami International Airport,Art,Art,USD,2013-01-27,5000.0,2012-12-28 21:50:10,5001.31,successful,35,US,5001.31,5001.31,5000.0
602,1002899845,The Unassisted EP 'Revolution',Indie Rock,Music,GBP,2013-11-19,750.0,2013-09-20 00:21:51,822.0,successful,20,GB,1307.0,1331.71,1215.07
603,1002904556,The Dead of Night,Horror,Film & Video,USD,2017-06-24,3500.0,2017-05-22 16:55:28,1.0,failed,1,US,0.0,1.0,3500.0
604,1002907198,WazUpio,Music,Music,USD,2016-05-09,1000.0,2016-04-15 18:27:43,1.0,failed,1,US,1.0,1.0,1000.0
605,1002909435,Daggermond,Video Games,Games,USD,2017-04-23,20000.0,2017-03-24 19:52:00,1.0,failed,1,US,25.0,1.0,20000.0
606,1002910237,Choose Your Fate - The film that puts YOU in charge,Film & Video,Film & Video,USD,2010-08-16,3500.0,2010-05-25 15:49:22,547.8,failed,10,US,547.8,547.8,3500.0
607,1002911532,Lock It Jeans,Fashion,Fashion,USD,2013-02-15,20000.0,2012-12-27 22:40:33,165.0,failed,2,US,165.0,165.0,20000.0
608,1002914380,Dos Pueblos Tecnicos,Experimental,Theater,USD,2014-09-02,500.0,2014-08-23 02:09:32,500.0,successful,6,US,500.0,500.0,500.0
609,1002919742,GEEKHOLDER - Holds phone/tablet over laptop screen,Design,Design,USD,2015-04-12,12000.0,2015-02-21 15:04:09,359.0,failed,41,US,359.0,359.0,12000.0
610,1002933346,Maze Slime,Video Games,Games,USD,2016-04-01,300.0,2016-02-01 21:39:05,11.0,failed,2,US,11.0,11.0,300.0
611,1002937987,Long Range MURS Band GPS Tracker & Smartphone Communicator,Technology,Technology,USD,2017-03-21,40000.0,2017-02-14 17:03:14,47554.5,successful,91,US,3745.0,47554.5,40000.0
612,1002938908,"Local Edition Book, ""The Mortgage Game"".  Print On Demand",Nonfiction,Publishing,USD,2015-03-16,50000.0,2015-02-14 15:48:19,0.0,canceled,0,US,0.0,0.0,50000.0
613,1002939824,SINS - The Roleplaying Game,Tabletop Games,Games,GBP,2017-09-19,5000.0,2017-08-20 13:40:27,29498.0,successful,706,GB,17885.46,40023.34,6784.08
614,1002944526,CAKEHOUSE :Layer Studios Comics Zine.,Comics,Comics,USD,2017-04-05,1000.0,2017-03-06 16:34:16,1100.65,successful,29,US,0.0,1100.65,1000.0
615,1002946462,Courant x Montero Hawaiian shirts (Canceled),Apparel,Fashion,GBP,2016-07-09,5000.0,2016-06-13 16:39:05,195.0,canceled,8,GB,277.98,260.58,6681.45
616,1002957206,CLEAN READS Monthly Book Box Subscription Launch,Fiction,Publishing,USD,2017-03-30,4500.0,2017-02-13 01:53:18,60.0,canceled,2,US,5.0,60.0,4500.0
617,1002958908,1of10: T-Shirt To Protest Trump / Putin Connection,Fashion,Fashion,USD,2017-05-15,216.0,2017-04-28 07:04:58,0.0,failed,0,US,0.0,0.0,216.0
618,1002959927,DOCTOR WHO: THE MENACE OF FOONF,Science Fiction,Film & Video,USD,2017-09-09,700.0,2017-07-26 01:17:26,796.0,successful,14,US,0.0,796.0,700.0
619,1002965096,Bird's Eye View 1892 Map of Atlanta - 1000 Piece Puzzle,Puzzles,Games,USD,2016-09-15,1000.0,2016-08-15 02:33:22,3388.0,successful,126,US,1444.0,3388.0,1000.0
620,1002966619,The Prelude to the Conversation,R&B,Music,USD,2014-09-29,2000.0,2014-08-25 18:59:22,160.0,failed,7,US,160.0,160.0,2000.0
621,100296818,New Social Network,Web,Technology,GBP,2014-11-15,5000.0,2014-10-16 00:10:16,0.0,failed,0,GB,0.0,0.0,7841.17
622,1002981465,Autopsy of a Dying Man,Publishing,Publishing,GBP,2016-12-09,55000.0,2016-10-25 11:10:29,0.0,failed,0,GB,0.0,0.0,69190.22
623,1002984666,Art Lovers Place,Painting,Art,USD,2015-02-20,41000.0,2015-01-21 00:43:29,0.0,failed,0,US,0.0,0.0,41000.0
624,1002985353,Bona Dea Gluten Free Goodness,Food,Food,USD,2012-02-01,8000.0,2011-12-22 18:43:31,8540.0,successful,107,US,8540.0,8540.0,8000.0
625,1002987150,How I Got Beat-Up By The FBI When I Was Four Years Old,Print,Journalism,USD,2014-12-19,160.0,2014-11-19 16:58:47,6.0,failed,1,US,6.0,6.0,160.0
